3497,3497,3497,3497,3497,3497,3497,3497,3497,3497,3497,3497,3497,3497,3497,3497
20138,20138,20138,20138,20138,20138,20138,20138,20138,20138,20138,20138,20138,20138,20138,20138
20186,20186,20186,20186,20186,20186,20186,20186,20186,20186,20186,20186,20186,20186,20186,20186
-3104,-3104,-3104,-3104,-3104,-3104,-3104,-3104,-3104,-3104,-3104,-3104,-3104,-3104,-3104,-3104
-1503,-1503,-1503,-1503,-1503,-1503,-1503,-1503,-1503,-1503,-1503,-1503,-1503,-1503,-1503,-1503
-5862,-5862,-5862,-5862,-5862,-5862,-5862,-5862,-5862,-5862,-5862,-5862,-5862,-5862,-5862,-5862
-14821,-14821,-14821,-14821,-14821,-14821,-14821,-14821,-14821,-14821,-14821,-14821,-14821,-14821,-14821,-14821
-1936,-1936,-1936,-1936,-1936,-1936,-1936,-1936,-1936,-1936,-1936,-1936,-1936,-1936,-1936,-1936
-7141,-7141,-7141,-7141,-7141,-7141,-7141,-7141,-7141,-7141,-7141,-7141,-7141,-7141,-7141,-7141
-5585,-5585,-5585,-5585,-5585,-5585,-5585,-5585,-5585,-5585,-5585,-5585,-5585,-5585,-5585,-5585
9597,9597,9597,9597,9597,9597,9597,9597,9597,9597,9597,9597,9597,9597,9597,9597
7925,7925,7925,7925,7925,7925,7925,7925,7925,7925,7925,7925,7925,7925,7925,7925
12938,12938,12938,12938,12938,12938,12938,12938,12938,12938,12938,12938,12938,12938,12938,12938
9457,9457,9457,9457,9457,9457,9457,9457,9457,9457,9457,9457,9457,9457,9457,9457
5217,5217,5217,5217,5217,5217,5217,5217,5217,5217,5217,5217,5217,5217,5217,5217
9729,9729,9729,9729,9729,9729,9729,9729,9729,9729,9729,9729,9729,9729,9729,9729
-6738,-6738,-6738,-6738,-6738,-6738,-6738,-6738,-6738,-6738,-6738,-6738,-6738,-6738,-6738,-6738
-549,-549,-549,-549,-549,-549,-549,-549,-549,-549,-549,-549,-549,-549,-549,-549
12510,12510,12510,12510,12510,12510,12510,12510,12510,12510,12510,12510,12510,12510,12510,12510
-7251,-7251,-7251,-7251,-7251,-7251,-7251,-7251,-7251,-7251,-7251,-7251,-7251,-7251,-7251,-7251
-1228,-1228,-1228,-1228,-1228,-1228,-1228,-1228,-1228,-1228,-1228,-1228,-1228,-1228,-1228,-1228
12409,12409,12409,12409,12409,12409,12409,12409,12409,12409,12409,12409,12409,12409,12409,12409
-2702,-2702,-2702,-2702,-2702,-2702,-2702,-2702,-2702,-2702,-2702,-2702,-2702,-2702,-2702,-2702
-183,-183,-183,-183,-183,-183,-183,-183,-183,-183,-183,-183,-183,-183,-183,-183
18208,18208,18208,18208,18208,18208,18208,18208,18208,18208,18208,18208,18208,18208,18208,18208
8810,8810,8810,8810,8810,8810,8810,8810,8810,8810,8810,8810,8810,8810,8810,8810
-11633,-11633,-11633,-11633,-11633,-11633,-11633,-11633,-11633,-11633,-11633,-11633,-11633,-11633,-11633,-11633
-4476,-4476,-4476,-4476,-4476,-4476,-4476,-4476,-4476,-4476,-4476,-4476,-4476,-4476,-4476,-4476
-2344,-2344,-2344,-2344,-2344,-2344,-2344,-2344,-2344,-2344,-2344,-2344,-2344,-2344,-2344,-2344
-10310,-10310,-10310,-10310,-10310,-10310,-10310,-10310,-10310,-10310,-10310,-10310,-10310,-10310,-10310,-10310
-314,-314,-314,-314,-314,-314,-314,-314,-314,-314,-314,-314,-314,-314,-314,-314
-7216,-7216,-7216,-7216,-7216,-7216,-7216,-7216,-7216,-7216,-7216,-7216,-7216,-7216,-7216,-7216
-4443,-4443,-4443,-4443,-4443,-4443,-4443,-4443,-4443,-4443,-4443,-4443,-4443,-4443,-4443,-4443
11921,11921,11921,11921,11921,11921,11921,11921,11921,11921,11921,11921,11921,11921,11921,11921
-8477,-8477,-8477,-8477,-8477,-8477,-8477,-8477,-8477,-8477,-8477,-8477,-8477,-8477,-8477,-8477
-5335,-5335,-5335,-5335,-5335,-5335,-5335,-5335,-5335,-5335,-5335,-5335,-5335,-5335,-5335,-5335
5140,5140,5140,5140,5140,5140,5140,5140,5140,5140,5140,5140,5140,5140,5140,5140
-19483,-19483,-19483,-19483,-19483,-19483,-19483,-19483,-19483,-19483,-19483,-19483,-19483,-19483,-19483,-19483
-8389,-8389,-8389,-8389,-8389,-8389,-8389,-8389,-8389,-8389,-8389,-8389,-8389,-8389,-8389,-8389
9493,9493,9493,9493,9493,9493,9493,9493,9493,9493,9493,9493,9493,9493,9493,9493
883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883
466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466
-4249,-4249,-4249,-4249,-4249,-4249,-4249,-4249,-4249,-4249,-4249,-4249,-4249,-4249,-4249,-4249
-8228,-8228,-8228,-8228,-8228,-8228,-8228,-8228,-8228,-8228,-8228,-8228,-8228,-8228,-8228,-8228
-9624,-9624,-9624,-9624,-9624,-9624,-9624,-9624,-9624,-9624,-9624,-9624,-9624,-9624,-9624,-9624
-10312,-10312,-10312,-10312,-10312,-10312,-10312,-10312,-10312,-10312,-10312,-10312,-10312,-10312,-10312,-10312
-4422,-4422,-4422,-4422,-4422,-4422,-4422,-4422,-4422,-4422,-4422,-4422,-4422,-4422,-4422,-4422
-5895,-5895,-5895,-5895,-5895,-5895,-5895,-5895,-5895,-5895,-5895,-5895,-5895,-5895,-5895,-5895
-3061,-3061,-3061,-3061,-3061,-3061,-3061,-3061,-3061,-3061,-3061,-3061,-3061,-3061,-3061,-3061
-1138,-1138,-1138,-1138,-1138,-1138,-1138,-1138,-1138,-1138,-1138,-1138,-1138,-1138,-1138,-1138
-4000,-4000,-4000,-4000,-4000,-4000,-4000,-4000,-4000,-4000,-4000,-4000,-4000,-4000,-4000,-4000
-3201,-3201,-3201,-3201,-3201,-3201,-3201,-3201,-3201,-3201,-3201,-3201,-3201,-3201,-3201,-3201
-9881,-9881,-9881,-9881,-9881,-9881,-9881,-9881,-9881,-9881,-9881,-9881,-9881,-9881,-9881,-9881
-5493,-5493,-5493,-5493,-5493,-5493,-5493,-5493,-5493,-5493,-5493,-5493,-5493,-5493,-5493,-5493
-6969,-6969,-6969,-6969,-6969,-6969,-6969,-6969,-6969,-6969,-6969,-6969,-6969,-6969,-6969,-6969
-17936,-17936,-17936,-17936,-17936,-17936,-17936,-17936,-17936,-17936,-17936,-17936,-17936,-17936,-17936,-17936
7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308
16251,16251,16251,16251,16251,16251,16251,16251,16251,16251,16251,16251,16251,16251,16251,16251
-10982,-10982,-10982,-10982,-10982,-10982,-10982,-10982,-10982,-10982,-10982,-10982,-10982,-10982,-10982,-10982
-6671,-6671,-6671,-6671,-6671,-6671,-6671,-6671,-6671,-6671,-6671,-6671,-6671,-6671,-6671,-6671
5053,5053,5053,5053,5053,5053,5053,5053,5053,5053,5053,5053,5053,5053,5053,5053
-5620,-5620,-5620,-5620,-5620,-5620,-5620,-5620,-5620,-5620,-5620,-5620,-5620,-5620,-5620,-5620
-5155,-5155,-5155,-5155,-5155,-5155,-5155,-5155,-5155,-5155,-5155,-5155,-5155,-5155,-5155,-5155
-1388,-1388,-1388,-1388,-1388,-1388,-1388,-1388,-1388,-1388,-1388,-1388,-1388,-1388,-1388,-1388
-8022,-8022,-8022,-8022,-8022,-8022,-8022,-8022,-8022,-8022,-8022,-8022,-8022,-8022,-8022,-8022
-8357,-8357,-8357,-8357,-8357,-8357,-8357,-8357,-8357,-8357,-8357,-8357,-8357,-8357,-8357,-8357
-9247,-9247,-9247,-9247,-9247,-9247,-9247,-9247,-9247,-9247,-9247,-9247,-9247,-9247,-9247,-9247
-5465,-5465,-5465,-5465,-5465,-5465,-5465,-5465,-5465,-5465,-5465,-5465,-5465,-5465,-5465,-5465
12320,12320,12320,12320,12320,12320,12320,12320,12320,12320,12320,12320,12320,12320,12320,12320
20888,20888,20888,20888,20888,20888,20888,20888,20888,20888,20888,20888,20888,20888,20888,20888
21138,21138,21138,21138,21138,21138,21138,21138,21138,21138,21138,21138,21138,21138,21138,21138
2474,2474,2474,2474,2474,2474,2474,2474,2474,2474,2474,2474,2474,2474,2474,2474
-20585,-20585,-20585,-20585,-20585,-20585,-20585,-20585,-20585,-20585,-20585,-20585,-20585,-20585,-20585,-20585
-1560,-1560,-1560,-1560,-1560,-1560,-1560,-1560,-1560,-1560,-1560,-1560,-1560,-1560,-1560,-1560
1787,1787,1787,1787,1787,1787,1787,1787,1787,1787,1787,1787,1787,1787,1787,1787
-10870,-10870,-10870,-10870,-10870,-10870,-10870,-10870,-10870,-10870,-10870,-10870,-10870,-10870,-10870,-10870
12763,12763,12763,12763,12763,12763,12763,12763,12763,12763,12763,12763,12763,12763,12763,12763
4818,4818,4818,4818,4818,4818,4818,4818,4818,4818,4818,4818,4818,4818,4818,4818
-17793,-17793,-17793,-17793,-17793,-17793,-17793,-17793,-17793,-17793,-17793,-17793,-17793,-17793,-17793,-17793
-5745,-5745,-5745,-5745,-5745,-5745,-5745,-5745,-5745,-5745,-5745,-5745,-5745,-5745,-5745,-5745
-3954,-3954,-3954,-3954,-3954,-3954,-3954,-3954,-3954,-3954,-3954,-3954,-3954,-3954,-3954,-3954
-2681,-2681,-2681,-2681,-2681,-2681,-2681,-2681,-2681,-2681,-2681,-2681,-2681,-2681,-2681,-2681
3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215
234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234
-5151,-5151,-5151,-5151,-5151,-5151,-5151,-5151,-5151,-5151,-5151,-5151,-5151,-5151,-5151,-5151
-13807,-13807,-13807,-13807,-13807,-13807,-13807,-13807,-13807,-13807,-13807,-13807,-13807,-13807,-13807,-13807
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
19133,19133,19133,19133,19133,19133,19133,19133,19133,19133,19133,19133,19133,19133,19133,19133
11437,11437,11437,11437,11437,11437,11437,11437,11437,11437,11437,11437,11437,11437,11437,11437
-2724,-2724,-2724,-2724,-2724,-2724,-2724,-2724,-2724,-2724,-2724,-2724,-2724,-2724,-2724,-2724
-5566,-5566,-5566,-5566,-5566,-5566,-5566,-5566,-5566,-5566,-5566,-5566,-5566,-5566,-5566,-5566
96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96
-5895,-5895,-5895,-5895,-5895,-5895,-5895,-5895,-5895,-5895,-5895,-5895,-5895,-5895,-5895,-5895
-7902,-7902,-7902,-7902,-7902,-7902,-7902,-7902,-7902,-7902,-7902,-7902,-7902,-7902,-7902,-7902
2762,2762,2762,2762,2762,2762,2762,2762,2762,2762,2762,2762,2762,2762,2762,2762
2759,2759,2759,2759,2759,2759,2759,2759,2759,2759,2759,2759,2759,2759,2759,2759
10269,10269,10269,10269,10269,10269,10269,10269,10269,10269,10269,10269,10269,10269,10269,10269
13272,13272,13272,13272,13272,13272,13272,13272,13272,13272,13272,13272,13272,13272,13272,13272
3717,3717,3717,3717,3717,3717,3717,3717,3717,3717,3717,3717,3717,3717,3717,3717
3221,3221,3221,3221,3221,3221,3221,3221,3221,3221,3221,3221,3221,3221,3221,3221
-2348,-2348,-2348,-2348,-2348,-2348,-2348,-2348,-2348,-2348,-2348,-2348,-2348,-2348,-2348,-2348
-2890,-2890,-2890,-2890,-2890,-2890,-2890,-2890,-2890,-2890,-2890,-2890,-2890,-2890,-2890,-2890
-1442,-1442,-1442,-1442,-1442,-1442,-1442,-1442,-1442,-1442,-1442,-1442,-1442,-1442,-1442,-1442
4877,4877,4877,4877,4877,4877,4877,4877,4877,4877,4877,4877,4877,4877,4877,4877
23676,23676,23676,23676,23676,23676,23676,23676,23676,23676,23676,23676,23676,23676,23676,23676
10986,10986,10986,10986,10986,10986,10986,10986,10986,10986,10986,10986,10986,10986,10986,10986
-4387,-4387,-4387,-4387,-4387,-4387,-4387,-4387,-4387,-4387,-4387,-4387,-4387,-4387,-4387,-4387
-651,-651,-651,-651,-651,-651,-651,-651,-651,-651,-651,-651,-651,-651,-651,-651
-1659,-1659,-1659,-1659,-1659,-1659,-1659,-1659,-1659,-1659,-1659,-1659,-1659,-1659,-1659,-1659
6257,6257,6257,6257,6257,6257,6257,6257,6257,6257,6257,6257,6257,6257,6257,6257
-1392,-1392,-1392,-1392,-1392,-1392,-1392,-1392,-1392,-1392,-1392,-1392,-1392,-1392,-1392,-1392
-6141,-6141,-6141,-6141,-6141,-6141,-6141,-6141,-6141,-6141,-6141,-6141,-6141,-6141,-6141,-6141
1182,1182,1182,1182,1182,1182,1182,1182,1182,1182,1182,1182,1182,1182,1182,1182
-18086,-18086,-18086,-18086,-18086,-18086,-18086,-18086,-18086,-18086,-18086,-18086,-18086,-18086,-18086,-18086
-10158,-10158,-10158,-10158,-10158,-10158,-10158,-10158,-10158,-10158,-10158,-10158,-10158,-10158,-10158,-10158
13406,13406,13406,13406,13406,13406,13406,13406,13406,13406,13406,13406,13406,13406,13406,13406
4798,4798,4798,4798,4798,4798,4798,4798,4798,4798,4798,4798,4798,4798,4798,4798
4033,4033,4033,4033,4033,4033,4033,4033,4033,4033,4033,4033,4033,4033,4033,4033
10497,10497,10497,10497,10497,10497,10497,10497,10497,10497,10497,10497,10497,10497,10497,10497
9112,9112,9112,9112,9112,9112,9112,9112,9112,9112,9112,9112,9112,9112,9112,9112
-3403,-3403,-3403,-3403,-3403,-3403,-3403,-3403,-3403,-3403,-3403,-3403,-3403,-3403,-3403,-3403
-9035,-9035,-9035,-9035,-9035,-9035,-9035,-9035,-9035,-9035,-9035,-9035,-9035,-9035,-9035,-9035
4855,4855,4855,4855,4855,4855,4855,4855,4855,4855,4855,4855,4855,4855,4855,4855
-4171,-4171,-4171,-4171,-4171,-4171,-4171,-4171,-4171,-4171,-4171,-4171,-4171,-4171,-4171,-4171
-11088,-11088,-11088,-11088,-11088,-11088,-11088,-11088,-11088,-11088,-11088,-11088,-11088,-11088,-11088,-11088
-3439,-3439,-3439,-3439,-3439,-3439,-3439,-3439,-3439,-3439,-3439,-3439,-3439,-3439,-3439,-3439
-12618,-12618,-12618,-12618,-12618,-12618,-12618,-12618,-12618,-12618,-12618,-12618,-12618,-12618,-12618,-12618
-852,-852,-852,-852,-852,-852,-852,-852,-852,-852,-852,-852,-852,-852,-852,-852
11474,11474,11474,11474,11474,11474,11474,11474,11474,11474,11474,11474,11474,11474,11474,11474
-6596,-6596,-6596,-6596,-6596,-6596,-6596,-6596,-6596,-6596,-6596,-6596,-6596,-6596,-6596,-6596
-10454,-10454,-10454,-10454,-10454,-10454,-10454,-10454,-10454,-10454,-10454,-10454,-10454,-10454,-10454,-10454
-3061,-3061,-3061,-3061,-3061,-3061,-3061,-3061,-3061,-3061,-3061,-3061,-3061,-3061,-3061,-3061
-4654,-4654,-4654,-4654,-4654,-4654,-4654,-4654,-4654,-4654,-4654,-4654,-4654,-4654,-4654,-4654
-654,-654,-654,-654,-654,-654,-654,-654,-654,-654,-654,-654,-654,-654,-654,-654
5817,5817,5817,5817,5817,5817,5817,5817,5817,5817,5817,5817,5817,5817,5817,5817
-1060,-1060,-1060,-1060,-1060,-1060,-1060,-1060,-1060,-1060,-1060,-1060,-1060,-1060,-1060,-1060
2943,2943,2943,2943,2943,2943,2943,2943,2943,2943,2943,2943,2943,2943,2943,2943
11723,11723,11723,11723,11723,11723,11723,11723,11723,11723,11723,11723,11723,11723,11723,11723
-12976,-12976,-12976,-12976,-12976,-12976,-12976,-12976,-12976,-12976,-12976,-12976,-12976,-12976,-12976,-12976
-11228,-11228,-11228,-11228,-11228,-11228,-11228,-11228,-11228,-11228,-11228,-11228,-11228,-11228,-11228,-11228
14503,14503,14503,14503,14503,14503,14503,14503,14503,14503,14503,14503,14503,14503,14503,14503
-5584,-5584,-5584,-5584,-5584,-5584,-5584,-5584,-5584,-5584,-5584,-5584,-5584,-5584,-5584,-5584
-15604,-15604,-15604,-15604,-15604,-15604,-15604,-15604,-15604,-15604,-15604,-15604,-15604,-15604,-15604,-15604
-10890,-10890,-10890,-10890,-10890,-10890,-10890,-10890,-10890,-10890,-10890,-10890,-10890,-10890,-10890,-10890
-15442,-15442,-15442,-15442,-15442,-15442,-15442,-15442,-15442,-15442,-15442,-15442,-15442,-15442,-15442,-15442
6240,6240,6240,6240,6240,6240,6240,6240,6240,6240,6240,6240,6240,6240,6240,6240
14823,14823,14823,14823,14823,14823,14823,14823,14823,14823,14823,14823,14823,14823,14823,14823
7815,7815,7815,7815,7815,7815,7815,7815,7815,7815,7815,7815,7815,7815,7815,7815
4912,4912,4912,4912,4912,4912,4912,4912,4912,4912,4912,4912,4912,4912,4912,4912
-4177,-4177,-4177,-4177,-4177,-4177,-4177,-4177,-4177,-4177,-4177,-4177,-4177,-4177,-4177,-4177
3294,3294,3294,3294,3294,3294,3294,3294,3294,3294,3294,3294,3294,3294,3294,3294
-837,-837,-837,-837,-837,-837,-837,-837,-837,-837,-837,-837,-837,-837,-837,-837
-6898,-6898,-6898,-6898,-6898,-6898,-6898,-6898,-6898,-6898,-6898,-6898,-6898,-6898,-6898,-6898
5986,5986,5986,5986,5986,5986,5986,5986,5986,5986,5986,5986,5986,5986,5986,5986
-115,-115,-115,-115,-115,-115,-115,-115,-115,-115,-115,-115,-115,-115,-115,-115
6682,6682,6682,6682,6682,6682,6682,6682,6682,6682,6682,6682,6682,6682,6682,6682
10515,10515,10515,10515,10515,10515,10515,10515,10515,10515,10515,10515,10515,10515,10515,10515
-4958,-4958,-4958,-4958,-4958,-4958,-4958,-4958,-4958,-4958,-4958,-4958,-4958,-4958,-4958,-4958
13760,13760,13760,13760,13760,13760,13760,13760,13760,13760,13760,13760,13760,13760,13760,13760
20137,20137,20137,20137,20137,20137,20137,20137,20137,20137,20137,20137,20137,20137,20137,20137
3119,3119,3119,3119,3119,3119,3119,3119,3119,3119,3119,3119,3119,3119,3119,3119
410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410
273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273
10555,10555,10555,10555,10555,10555,10555,10555,10555,10555,10555,10555,10555,10555,10555,10555
8678,8678,8678,8678,8678,8678,8678,8678,8678,8678,8678,8678,8678,8678,8678,8678
1225,1225,1225,1225,1225,1225,1225,1225,1225,1225,1225,1225,1225,1225,1225,1225
5257,5257,5257,5257,5257,5257,5257,5257,5257,5257,5257,5257,5257,5257,5257,5257
-2382,-2382,-2382,-2382,-2382,-2382,-2382,-2382,-2382,-2382,-2382,-2382,-2382,-2382,-2382,-2382
723,723,723,723,723,723,723,723,723,723,723,723,723,723,723,723
-4426,-4426,-4426,-4426,-4426,-4426,-4426,-4426,-4426,-4426,-4426,-4426,-4426,-4426,-4426,-4426
-11568,-11568,-11568,-11568,-11568,-11568,-11568,-11568,-11568,-11568,-11568,-11568,-11568,-11568,-11568,-11568
6187,6187,6187,6187,6187,6187,6187,6187,6187,6187,6187,6187,6187,6187,6187,6187
-3835,-3835,-3835,-3835,-3835,-3835,-3835,-3835,-3835,-3835,-3835,-3835,-3835,-3835,-3835,-3835
-7302,-7302,-7302,-7302,-7302,-7302,-7302,-7302,-7302,-7302,-7302,-7302,-7302,-7302,-7302,-7302
3652,3652,3652,3652,3652,3652,3652,3652,3652,3652,3652,3652,3652,3652,3652,3652
-13036,-13036,-13036,-13036,-13036,-13036,-13036,-13036,-13036,-13036,-13036,-13036,-13036,-13036,-13036,-13036
-8937,-8937,-8937,-8937,-8937,-8937,-8937,-8937,-8937,-8937,-8937,-8937,-8937,-8937,-8937,-8937
-7445,-7445,-7445,-7445,-7445,-7445,-7445,-7445,-7445,-7445,-7445,-7445,-7445,-7445,-7445,-7445
-16991,-16991,-16991,-16991,-16991,-16991,-16991,-16991,-16991,-16991,-16991,-16991,-16991,-16991,-16991,-16991
-2532,-2532,-2532,-2532,-2532,-2532,-2532,-2532,-2532,-2532,-2532,-2532,-2532,-2532,-2532,-2532
-2930,-2930,-2930,-2930,-2930,-2930,-2930,-2930,-2930,-2930,-2930,-2930,-2930,-2930,-2930,-2930
-2471,-2471,-2471,-2471,-2471,-2471,-2471,-2471,-2471,-2471,-2471,-2471,-2471,-2471,-2471,-2471
9023,9023,9023,9023,9023,9023,9023,9023,9023,9023,9023,9023,9023,9023,9023,9023
8107,8107,8107,8107,8107,8107,8107,8107,8107,8107,8107,8107,8107,8107,8107,8107
6519,6519,6519,6519,6519,6519,6519,6519,6519,6519,6519,6519,6519,6519,6519,6519
256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256
1247,1247,1247,1247,1247,1247,1247,1247,1247,1247,1247,1247,1247,1247,1247,1247
9414,9414,9414,9414,9414,9414,9414,9414,9414,9414,9414,9414,9414,9414,9414,9414
10486,10486,10486,10486,10486,10486,10486,10486,10486,10486,10486,10486,10486,10486,10486,10486
7231,7231,7231,7231,7231,7231,7231,7231,7231,7231,7231,7231,7231,7231,7231,7231
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300
2116,2116,2116,2116,2116,2116,2116,2116,2116,2116,2116,2116,2116,2116,2116,2116
-3933,-3933,-3933,-3933,-3933,-3933,-3933,-3933,-3933,-3933,-3933,-3933,-3933,-3933,-3933,-3933
-6960,-6960,-6960,-6960,-6960,-6960,-6960,-6960,-6960,-6960,-6960,-6960,-6960,-6960,-6960,-6960
7207,7207,7207,7207,7207,7207,7207,7207,7207,7207,7207,7207,7207,7207,7207,7207
-3363,-3363,-3363,-3363,-3363,-3363,-3363,-3363,-3363,-3363,-3363,-3363,-3363,-3363,-3363,-3363
-4422,-4422,-4422,-4422,-4422,-4422,-4422,-4422,-4422,-4422,-4422,-4422,-4422,-4422,-4422,-4422
7857,7857,7857,7857,7857,7857,7857,7857,7857,7857,7857,7857,7857,7857,7857,7857
-15667,-15667,-15667,-15667,-15667,-15667,-15667,-15667,-15667,-15667,-15667,-15667,-15667,-15667,-15667,-15667
-18541,-18541,-18541,-18541,-18541,-18541,-18541,-18541,-18541,-18541,-18541,-18541,-18541,-18541,-18541,-18541
7142,7142,7142,7142,7142,7142,7142,7142,7142,7142,7142,7142,7142,7142,7142,7142
3295,3295,3295,3295,3295,3295,3295,3295,3295,3295,3295,3295,3295,3295,3295,3295
-6294,-6294,-6294,-6294,-6294,-6294,-6294,-6294,-6294,-6294,-6294,-6294,-6294,-6294,-6294,-6294
5415,5415,5415,5415,5415,5415,5415,5415,5415,5415,5415,5415,5415,5415,5415,5415
1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047
-19412,-19412,-19412,-19412,-19412,-19412,-19412,-19412,-19412,-19412,-19412,-19412,-19412,-19412,-19412,-19412
-5254,-5254,-5254,-5254,-5254,-5254,-5254,-5254,-5254,-5254,-5254,-5254,-5254,-5254,-5254,-5254
8628,8628,8628,8628,8628,8628,8628,8628,8628,8628,8628,8628,8628,8628,8628,8628
-10345,-10345,-10345,-10345,-10345,-10345,-10345,-10345,-10345,-10345,-10345,-10345,-10345,-10345,-10345,-10345
-8186,-8186,-8186,-8186,-8186,-8186,-8186,-8186,-8186,-8186,-8186,-8186,-8186,-8186,-8186,-8186
11557,11557,11557,11557,11557,11557,11557,11557,11557,11557,11557,11557,11557,11557,11557,11557
14574,14574,14574,14574,14574,14574,14574,14574,14574,14574,14574,14574,14574,14574,14574,14574
2324,2324,2324,2324,2324,2324,2324,2324,2324,2324,2324,2324,2324,2324,2324,2324
-6177,-6177,-6177,-6177,-6177,-6177,-6177,-6177,-6177,-6177,-6177,-6177,-6177,-6177,-6177,-6177
-251,-251,-251,-251,-251,-251,-251,-251,-251,-251,-251,-251,-251,-251,-251,-251
-6649,-6649,-6649,-6649,-6649,-6649,-6649,-6649,-6649,-6649,-6649,-6649,-6649,-6649,-6649,-6649
-11260,-11260,-11260,-11260,-11260,-11260,-11260,-11260,-11260,-11260,-11260,-11260,-11260,-11260,-11260,-11260
7542,7542,7542,7542,7542,7542,7542,7542,7542,7542,7542,7542,7542,7542,7542,7542
12581,12581,12581,12581,12581,12581,12581,12581,12581,12581,12581,12581,12581,12581,12581,12581
-2435,-2435,-2435,-2435,-2435,-2435,-2435,-2435,-2435,-2435,-2435,-2435,-2435,-2435,-2435,-2435
-5059,-5059,-5059,-5059,-5059,-5059,-5059,-5059,-5059,-5059,-5059,-5059,-5059,-5059,-5059,-5059
-1915,-1915,-1915,-1915,-1915,-1915,-1915,-1915,-1915,-1915,-1915,-1915,-1915,-1915,-1915,-1915
-15099,-15099,-15099,-15099,-15099,-15099,-15099,-15099,-15099,-15099,-15099,-15099,-15099,-15099,-15099,-15099
-861,-861,-861,-861,-861,-861,-861,-861,-861,-861,-861,-861,-861,-861,-861,-861
30682,30682,30682,30682,30682,30682,30682,30682,30682,30682,30682,30682,30682,30682,30682,30682
9382,9382,9382,9382,9382,9382,9382,9382,9382,9382,9382,9382,9382,9382,9382,9382
-2115,-2115,-2115,-2115,-2115,-2115,-2115,-2115,-2115,-2115,-2115,-2115,-2115,-2115,-2115,-2115
18779,18779,18779,18779,18779,18779,18779,18779,18779,18779,18779,18779,18779,18779,18779,18779
7894,7894,7894,7894,7894,7894,7894,7894,7894,7894,7894,7894,7894,7894,7894,7894
-6200,-6200,-6200,-6200,-6200,-6200,-6200,-6200,-6200,-6200,-6200,-6200,-6200,-6200,-6200,-6200
-12225,-12225,-12225,-12225,-12225,-12225,-12225,-12225,-12225,-12225,-12225,-12225,-12225,-12225,-12225,-12225
-12708,-12708,-12708,-12708,-12708,-12708,-12708,-12708,-12708,-12708,-12708,-12708,-12708,-12708,-12708,-12708
-1008,-1008,-1008,-1008,-1008,-1008,-1008,-1008,-1008,-1008,-1008,-1008,-1008,-1008,-1008,-1008
-2146,-2146,-2146,-2146,-2146,-2146,-2146,-2146,-2146,-2146,-2146,-2146,-2146,-2146,-2146,-2146
1579,1579,1579,1579,1579,1579,1579,1579,1579,1579,1579,1579,1579,1579,1579,1579
12023,12023,12023,12023,12023,12023,12023,12023,12023,12023,12023,12023,12023,12023,12023,12023
8767,8767,8767,8767,8767,8767,8767,8767,8767,8767,8767,8767,8767,8767,8767,8767
-6951,-6951,-6951,-6951,-6951,-6951,-6951,-6951,-6951,-6951,-6951,-6951,-6951,-6951,-6951,-6951
-12751,-12751,-12751,-12751,-12751,-12751,-12751,-12751,-12751,-12751,-12751,-12751,-12751,-12751,-12751,-12751
9541,9541,9541,9541,9541,9541,9541,9541,9541,9541,9541,9541,9541,9541,9541,9541
10689,10689,10689,10689,10689,10689,10689,10689,10689,10689,10689,10689,10689,10689,10689,10689
-5161,-5161,-5161,-5161,-5161,-5161,-5161,-5161,-5161,-5161,-5161,-5161,-5161,-5161,-5161,-5161
2181,2181,2181,2181,2181,2181,2181,2181,2181,2181,2181,2181,2181,2181,2181,2181
5978,5978,5978,5978,5978,5978,5978,5978,5978,5978,5978,5978,5978,5978,5978,5978
7976,7976,7976,7976,7976,7976,7976,7976,7976,7976,7976,7976,7976,7976,7976,7976
5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864
1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161
8103,8103,8103,8103,8103,8103,8103,8103,8103,8103,8103,8103,8103,8103,8103,8103
-2498,-2498,-2498,-2498,-2498,-2498,-2498,-2498,-2498,-2498,-2498,-2498,-2498,-2498,-2498,-2498
-6425,-6425,-6425,-6425,-6425,-6425,-6425,-6425,-6425,-6425,-6425,-6425,-6425,-6425,-6425,-6425
11049,11049,11049,11049,11049,11049,11049,11049,11049,11049,11049,11049,11049,11049,11049,11049
5397,5397,5397,5397,5397,5397,5397,5397,5397,5397,5397,5397,5397,5397,5397,5397
